measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,South Asia,Both,Age-standardized,Nasopharynx cancer,Rate,2021,0.9771573934116736,1.0975676924937756,0.8607452637596154
Deaths,South Asia,Both,Age-standardized,Other pharynx cancer,Rate,2021,3.233616615616113,3.62495266859604,2.8440282359125058
Deaths,South Asia,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2021,2.397568831435951,2.8523798104937246,1.674000362322176
Deaths,South Asia,Both,Age-standardized,Pancreatic cancer,Rate,2021,1.5124332034155006,1.6695484150800968,1.3455918748810396
Deaths,South Asia,Both,Age-standardized,Malignant skin melanoma,Rate,2021,0.2114010549507627,0.2913662671115672,0.14026170954710537
Deaths,South Asia,Both,Age-standardized,Non-melanoma skin cancer,Rate,2021,0.40857560297819373,0.5403899011741234,0.3274534113302943
Deaths,South Asia,Both,Age-standardized,Ovarian cancer,Rate,2021,2.0009857771934403,2.3861320116066045,1.7286691345991554
Deaths,South Asia,Both,Age-standardized,Testicular cancer,Rate,2021,0.14798597865032087,0.17031615034478143,0.12654798900362738
Deaths,South Asia,Both,Age-standardized,Kidney cancer,Rate,2021,0.7097499676006838,0.775331908029931,0.6448938361030802
Deaths,South Asia,Both,Age-standardized,Bladder cancer,Rate,2021,1.5138620285141289,1.876913062113238,1.3125502549745363
Deaths,South Asia,Both,Age-standardized,Brain and central nervous system cancer,Rate,2021,1.6329199100468497,2.237114232408383,1.3483672699010163
Deaths,South Asia,Both,Age-standardized,Thyroid cancer,Rate,2021,0.6318925704554849,0.7263667289658388,0.5290345035177958
Deaths,South Asia,Both,Age-standardized,Mesothelioma,Rate,2021,0.18837822701934023,0.22697159104275436,0.15024017835556092
Deaths,South Asia,Both,Age-standardized,Hodgkin lymphoma,Rate,2021,0.4643152752535851,0.6923832250355579,0.3294033922230379
Deaths,South Asia,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2021,2.605973588291292,3.1451402777557793,2.3107672408953714
Deaths,South Asia,Both,Age-standardized,Multiple myeloma,Rate,2021,1.0422215035451117,1.4100801227656905,0.825050992645175
Deaths,South Asia,Both,Age-standardized,Leukemia,Rate,2021,2.7623507257921847,3.415455462349126,2.263559797076371
Deaths,South Asia,Both,Age-standardized,Other malignant neoplasms,Rate,2021,3.2551459441740964,3.6492855095213,2.680529740520556
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Uterine cancer,Rate,2004,2.438125632723383,2.5287421936666914,2.3377489967047493
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Prostate cancer,Rate,2004,5.827328328322568,5.9878744882250174,5.558812121800265
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Colon and rectum cancer,Rate,2004,20.239856313300102,20.74358484875068,19.54801924947441
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Neoplasms,Rate,2015,140.55362688447218,143.0848236761929,135.6922518829316
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Esophageal cancer,Rate,2015,3.2120770264393133,3.27514830088889,3.1280407479855343
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Stomach cancer,Rate,2015,12.632572343100563,12.956658825384038,12.200813042982588
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Liver cancer,Rate,2015,3.1980830024276554,3.347398422249915,3.0522119366846785
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Larynx cancer,Rate,2015,2.1492813770726475,2.2061120383045685,2.088415089734365
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2015,27.484523352773937,28.002715492671786,26.73414042586126
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Breast cancer,Rate,2015,11.18198012396765,11.461483957249175,10.690979881431423
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Cervical cancer,Rate,2015,3.5726185441807057,3.661841667464258,3.4557795253682637
Deaths,Global,Both,Age-standardized,Neoplasms,Rate,2005,134.8867355413383,139.47228075771238,128.11254379270406
Deaths,Global,Both,Age-standardized,Esophageal cancer,Rate,2005,8.280617324614616,8.834112052042684,7.487536108661454
Deaths,Global,Both,Age-standardized,Stomach cancer,Rate,2005,16.7305619409233,18.00526061342076,14.755470068296695
Deaths,Global,Both,Age-standardized,Liver cancer,Rate,2005,6.025566103920806,6.412981789231252,5.696683219947899
Deaths,Global,Both,Age-standardized,Larynx cancer,Rate,1988,2.142820370971817,2.2780163716858355,1.9932055355843747
Deaths,Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,1988,27.270228646109842,28.974934313824495,25.914943356177233
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Neoplasms,Rate,2016,139.42905873824478,142.0916691211502,134.36047939803996
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Esophageal cancer,Rate,2016,3.194678318036659,3.2570815627325183,3.111706584923102
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Stomach cancer,Rate,2016,12.302490861621548,12.64595025842525,11.877209744831003
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Liver cancer,Rate,2016,3.2236774692126464,3.3687309218337855,3.0757944735593266
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Larynx cancer,Rate,2016,2.1232496935742953,2.182141011849148,2.0587200610848804
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2016,27.213067925986735,27.727220349267494,26.43615514709176
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Breast cancer,Rate,2016,11.030852976009399,11.312935330526829,10.542563266210232
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Cervical cancer,Rate,2016,3.466058333317226,3.5643014118792045,3.349501803917978
Deaths,Sub-Saharan Africa,Both,Age-standardized,Eye cancer,Rate,2021,0.6332306456160495,0.8776534920323209,0.44913846155040843
Deaths,Sub-Saharan Africa,Both,Age-standardized,Soft tissue and other extraosseous sarcomas,Rate,2021,0.9804477645801936,1.4873076330939128,0.7544753306747604
Deaths,Sub-Saharan Africa,Both,Age-standardized,Malignant neoplasm of bone and articular cartilage,Rate,2021,0.8533040330785132,1.1795704885850413,0.6712280970931197
Deaths,Sub-Saharan Africa,Both,Age-standardized,Neuroblastoma and other peripheral nervous cell tumors,Rate,2021,0.051903569368079966,0.07548328866388439,0.030830881587665185
Deaths,High-income,Both,Age-standardized,Breast cancer,Rate,2010,10.228845996632712,10.67776708490891,9.417373669736243
Deaths,High-income,Both,Age-standardized,Cervical cancer,Rate,2010,1.668949848071202,1.7295246587534658,1.5571994529156714
Deaths,High-income,Both,Age-standardized,Uterine cancer,Rate,2010,1.3767838228095024,1.449530085343256,1.2415542813451674
Deaths,High-income,Both,Age-standardized,Prostate cancer,Rate,2010,7.237752473569978,7.531195635033205,6.679003878989694
Deaths,High-income,Both,Age-standardized,Colon and rectum cancer,Rate,2010,16.817237472728728,17.593142960428747,15.23532248903497
Deaths,High-income,Both,Age-standardized,Lip and oral cavity cancer,Rate,2010,1.5142680404275393,1.5693638034641342,1.4082779064479694
Deaths,High-income,Both,Age-standardized,Nasopharynx cancer,Rate,2010,0.2946979613611964,0.30580719195113093,0.28308947444427396
Deaths,High-income,Both,Age-standardized,Other pharynx cancer,Rate,2010,0.8631052913582674,0.8923427584798198,0.8258800091054017
Deaths,High-income,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2010,2.5624622752409296,2.709232980882766,2.309434596206065
Deaths,High-income,Both,Age-standardized,Pancreatic cancer,Rate,2010,9.30216806331195,9.705545602947689,8.587674073245095
Deaths,High-income,Both,Age-standardized,Malignant skin melanoma,Rate,2010,1.7982702719438315,1.8519345213841678,1.6998020457237797
Deaths,High-income,Both,Age-standardized,Non-melanoma skin cancer,Rate,2010,0.6064202908250038,0.6376381797965261,0.5456728049172668
Deaths,High-income,Both,Age-standardized,Ovarian cancer,Rate,2010,3.2454964721508506,3.4003999104733427,2.9739993452904967
Deaths,High-income,Both,Age-standardized,Testicular cancer,Rate,2010,0.15187136080601302,0.15524467947989923,0.14826510764999037
Deaths,High-income,Both,Age-standardized,Kidney cancer,Rate,2010,3.2822004553535464,3.4067016654805937,3.0693222066772035
Deaths,High-income,Both,Age-standardized,Bladder cancer,Rate,2010,3.8919563108399173,4.075018428395942,3.532125714781974
Deaths,High-income,Both,Age-standardized,Brain and central nervous system cancer,Rate,2010,3.6942873231383477,3.7794107935115155,3.5367471427599684
Deaths,High-income,Both,Age-standardized,Thyroid cancer,Rate,2010,0.5011666167432328,0.5280231304328157,0.45612160936448976
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Eye cancer,Rate,2011,0.1481856284545884,0.15730417769609095,0.13823281139922858
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Lip and oral cavity cancer,Rate,1996,2.865233744126728,2.9370359980742697,2.7820237940540977
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Nasopharynx cancer,Rate,1996,0.3917792557953313,0.40911549429530103,0.3762443075895674
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Other pharynx cancer,Rate,1996,1.488285623594212,1.5377083889129504,1.4410219808525164
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,1996,2.398650192260265,2.4781375300451085,2.28253130362897
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Pancreatic cancer,Rate,1996,7.840692559624694,8.010166611508765,7.614368883879798
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Malignant skin melanoma,Rate,1996,1.491241251363234,1.5383314969265196,1.4362257196347075
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Non-melanoma skin cancer,Rate,1996,1.0410342031207325,1.0743399437886791,0.9850930858717929
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Ovarian cancer,Rate,1996,3.845687035330854,3.9346031070616307,3.7324811678206213
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Testicular cancer,Rate,1996,0.30477943039833233,0.31589733840764284,0.2945311782278232
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Kidney cancer,Rate,1996,3.804672455489588,3.924392412911747,3.6968467544755703
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Bladder cancer,Rate,1996,3.966206759612316,4.085025385788979,3.84254668531086
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Brain and central nervous system cancer,Rate,1996,4.1380744683621895,4.278271779056288,3.9929207933945197
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Thyroid cancer,Rate,1996,0.6494175826908718,0.6720953168498699,0.6235290381838144
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Mesothelioma,Rate,1996,0.24693291364177322,0.2612118195273898,0.23163072696675865
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Hodgkin lymphoma,Rate,1996,0.8672354309881636,0.9001528201815254,0.8288263332278599
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Non-Hodgkin lymphoma,Rate,1996,2.3951596425419615,2.4498959586304925,2.3382078916569013
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Multiple myeloma,Rate,1996,1.0377460573961088,1.0677568190996112,1.0041617531444755
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Leukemia,Rate,1996,5.027168404319518,5.137925601365318,4.90260471652606
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Other malignant neoplasms,Rate,1996,4.792690454945034,4.960594658544719,4.627775777152411
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Other neoplasms,Rate,1996,0.2630873945040915,0.29796807103781764,0.24124890050825476
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Eye cancer,Rate,1996,0.17955976346647,0.19138423797105272,0.1687600514960136
Deaths,High-income,Both,Age-standardized,Breast cancer,Rate,1996,13.275208042755448,13.732432339266763,12.419160801807196
Deaths,High-income,Both,Age-standardized,Cervical cancer,Rate,1996,2.171188540268572,2.2424047661042725,2.042155356071259
Deaths,High-income,Both,Age-standardized,Uterine cancer,Rate,1996,1.4250522501094542,1.4909410460367112,1.304632206506441
Deaths,High-income,Both,Age-standardized,Prostate cancer,Rate,1996,9.410110351908381,9.722548556920854,8.847246090674199
Deaths,High-income,Both,Age-standardized,Colon and rectum cancer,Rate,1996,20.556901549796724,21.326499046204482,19.11984802276602
Deaths,High-income,Both,Age-standardized,Lip and oral cavity cancer,Rate,1996,1.8276774822531923,1.8816272172790678,1.7384169185300509
Deaths,High-income,Both,Age-standardized,Nasopharynx cancer,Rate,1996,0.3966192748151534,0.4080148182379849,0.3836734204663607
Deaths,High-income,Both,Age-standardized,Other pharynx cancer,Rate,1996,0.9304482759464971,0.9657226277356852,0.8924297478970772
Deaths,High-income,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,1996,3.2897636348621155,3.433150161886499,3.0476366759109563
Deaths,High-income,Both,Age-standardized,Pancreatic cancer,Rate,1996,8.704333786546647,9.038493869601492,8.156538269082983
Deaths,High-income,Both,Age-standardized,Malignant skin melanoma,Rate,1996,1.7391289204012181,1.781345268212822,1.6641531813117492
Deaths,High-income,Both,Age-standardized,Non-melanoma skin cancer,Rate,1996,0.6060610414580628,0.6320423769674258,0.5557448918367061
Deaths,High-income,Both,Age-standardized,Ovarian cancer,Rate,1996,4.007879663944706,4.161541232987217,3.7574026110347925
Deaths,High-income,Both,Age-standardized,Testicular cancer,Rate,1996,0.17361042125129256,0.17767029294176814,0.1695140610143385
Deaths,High-income,Both,Age-standardized,Kidney cancer,Rate,1996,3.346529378031973,3.459865066906041,3.190695391532795
Deaths,High-income,Both,Age-standardized,Bladder cancer,Rate,1996,4.464926265174988,4.64177781684306,4.153412718682555
Deaths,High-income,Both,Age-standardized,Brain and central nervous system cancer,Rate,1996,3.801889312179402,3.872071081228218,3.6946063006695042
Deaths,High-income,Both,Age-standardized,Thyroid cancer,Rate,1996,0.556959074744532,0.5840179271083423,0.5147925912864579
Deaths,High-income,Both,Age-standardized,Mesothelioma,Rate,1996,0.7902596297782054,0.8364810307716738,0.7401114042732817
Deaths,High-income,Both,Age-standardized,Hodgkin lymphoma,Rate,1996,0.4434248544273632,0.4574960097174113,0.4279807871038842
Deaths,High-income,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,1996,5.641272360115578,5.803407853753014,5.318801085680688
Deaths,High-income,Both,Age-standardized,Multiple myeloma,Rate,1996,2.720439811754675,2.8044879531268023,2.5613693335019603
Deaths,High-income,Both,Age-standardized,Leukemia,Rate,1996,5.8200744690086506,5.992642668199003,5.532546164324586
Deaths,High-income,Both,Age-standardized,Other malignant neoplasms,Rate,1996,3.1873598610619593,3.351034907402516,2.997705947907922
Deaths,High-income,Both,Age-standardized,Other neoplasms,Rate,1996,1.2581571709329562,1.38245730067643,1.1231327619591236
Deaths,South Asia,Both,Age-standardized,Larynx cancer,Rate,2008,2.6884301899108363,2.9797533333979276,2.4331492609984284
Deaths,South Asia,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2008,6.1371742052205835,6.5934549859609515,5.649828040561406
Deaths,South Asia,Both,Age-standardized,Breast cancer,Rate,2008,5.6241086128219875,6.118655466766227,5.071902015589049
Deaths,South Asia,Both,Age-standardized,Cervical cancer,Rate,2008,4.631071438029062,5.140602472149022,4.040107932047455
Deaths,South Asia,Both,Age-standardized,Uterine cancer,Rate,2008,0.5830939640491261,0.7772158784134002,0.48872388245477727
Deaths,South Asia,Both,Age-standardized,Prostate cancer,Rate,2008,2.693920547635844,3.581840061867589,2.148865666544955
Deaths,South Asia,Both,Age-standardized,Colon and rectum cancer,Rate,2008,4.40643885402829,4.710803027548977,4.0237538646339495
Deaths,South Asia,Both,Age-standardized,Lip and oral cavity cancer,Rate,2008,6.2212690045067465,6.664288598252715,5.73983004526094
Deaths,South Asia,Both,Age-standardized,Nasopharynx cancer,Rate,2008,1.015074940053835,1.1448345314901216,0.9089599068459288
Deaths,South Asia,Both,Age-standardized,Other pharynx cancer,Rate,2008,2.9547719361795304,3.2833316569098168,2.6307231771930195
Deaths,South Asia,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2008,2.238091862246713,2.655849312855531,1.5570715600518257
Deaths,South Asia,Both,Age-standardized,Pancreatic cancer,Rate,2008,1.205455568153745,1.338357673788873,1.0569369251244876
Deaths,South Asia,Both,Age-standardized,Malignant skin melanoma,Rate,2008,0.19704366004866009,0.26318732572099157,0.1446614089397162
Deaths,South Asia,Both,Age-standardized,Non-melanoma skin cancer,Rate,2008,0.38059250412815104,0.5184010245574278,0.2739844245617943
Deaths,South Asia,Both,Age-standardized,Ovarian cancer,Rate,2008,1.6276316285169643,1.8837793683869917,1.3862785965590267
Deaths,South Asia,Both,Age-standardized,Testicular cancer,Rate,2008,0.14147842877995181,0.15742674199225107,0.12551800967400217
Deaths,South Asia,Both,Age-standardized,Kidney cancer,Rate,2008,0.6121638927926955,0.6573330481263185,0.5603868066622029
Deaths,South Asia,Both,Age-standardized,Bladder cancer,Rate,2008,1.529368827424523,1.8100528668042475,1.3411795033071705
Deaths,South Asia,Both,Age-standardized,Brain and central nervous system cancer,Rate,2008,1.5407926253389157,2.0843384512131578,1.188734033502385
Deaths,South Asia,Both,Age-standardized,Thyroid cancer,Rate,2008,0.5776375550013059,0.6543205444401632,0.4886228085757029
Deaths,South Asia,Both,Age-standardized,Mesothelioma,Rate,2008,0.1654637901215909,0.20718713255087187,0.11959789601224308
Deaths,South Asia,Both,Age-standardized,Hodgkin lymphoma,Rate,2008,0.5785608928937951,0.8732452666372138,0.39911311135371125
Deaths,South Asia,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2008,2.5692279477293893,3.069651176454851,2.318791478263319
Deaths,South Asia,Both,Age-standardized,Multiple myeloma,Rate,2008,0.7966358720596625,1.0339021801979171,0.6095103248518335
Deaths,South Asia,Both,Age-standardized,Leukemia,Rate,2008,3.0165546075945,3.701801022557537,2.5231815477600614
Deaths,South Asia,Both,Age-standardized,Other malignant neoplasms,Rate,2008,3.136506706348649,3.5725295508278037,2.606030212103962
Deaths,South Asia,Both,Age-standardized,Larynx cancer,Rate,2010,2.6423212622759658,2.925218091779853,2.3898466861293164
Deaths,South Asia,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2010,6.191397423469501,6.650016283278087,5.762247106148674
Deaths,South Asia,Both,Age-standardized,Breast cancer,Rate,2010,5.737568856424371,6.265534522248385,5.146203586656926
Deaths,South Asia,Both,Age-standardized,Cervical cancer,Rate,2010,4.4516328712527855,4.997246965890907,3.9242613484339657
Deaths,South Asia,Both,Age-standardized,Uterine cancer,Rate,2010,0.5712178460323122,0.786299086413357,0.48227186195622335
Deaths,South Asia,Both,Age-standardized,Prostate cancer,Rate,2010,2.622231227281557,3.5592538557366233,2.1141892669371325
Deaths,South Asia,Both,Age-standardized,Colon and rectum cancer,Rate,2010,4.305070491494414,4.605637804867745,3.9707928458874493
Deaths,South Asia,Both,Age-standardized,Lip and oral cavity cancer,Rate,2010,6.164238451277046,6.680400167187605,5.635025438073089
Deaths,South Asia,Both,Age-standardized,Nasopharynx cancer,Rate,2010,1.0004686813586965,1.1247339116925616,0.8997714819458407
Deaths,South Asia,Both,Age-standardized,Other pharynx cancer,Rate,2010,3.0466462084940704,3.414638632318019,2.735751528822429
Deaths,South Asia,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2010,2.2177166063187945,2.651488578132828,1.561818302176013
Deaths,South Asia,Both,Age-standardized,Pancreatic cancer,Rate,2010,1.21726772766245,1.3440042352698784,1.0637733228629154
Deaths,South Asia,Both,Age-standardized,Malignant skin melanoma,Rate,2010,0.19892685972130716,0.26178609963913124,0.14238134221668547
Deaths,South Asia,Both,Age-standardized,Non-melanoma skin cancer,Rate,2010,0.36800083776959835,0.5037243409910309,0.27538143442055724
Deaths,South Asia,Both,Age-standardized,Ovarian cancer,Rate,2010,1.6468502122662534,1.9698432374424744,1.404478034201557
Deaths,South Asia,Both,Age-standardized,Testicular cancer,Rate,2010,0.14040004262260478,0.15716067229220274,0.12524091920487357
Deaths,South Asia,Both,Age-standardized,Kidney cancer,Rate,2010,0.6105451124941098,0.6597545038107712,0.5595624966977122
Deaths,South Asia,Both,Age-standardized,Bladder cancer,Rate,2010,1.4773386867458567,1.7686673139048015,1.3045131800742489
Deaths,South Asia,Both,Age-standardized,Brain and central nervous system cancer,Rate,2010,1.5326830654505708,2.0496689234067413,1.1981449981762282
Deaths,South Asia,Both,Age-standardized,Thyroid cancer,Rate,2010,0.5771881511534672,0.6620559400967082,0.4891262795767108
Deaths,South Asia,Both,Age-standardized,Mesothelioma,Rate,2010,0.16676395473533556,0.20901919373962383,0.12174317935771646
Deaths,South Asia,Both,Age-standardized,Hodgkin lymphoma,Rate,2010,0.5498680876848332,0.8377716921263209,0.38257874220681315
Deaths,South Asia,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2010,2.5025965405516217,3.0059692069773445,2.2755624397822793
Deaths,South Asia,Both,Age-standardized,Larynx cancer,Rate,1986,3.304141133938236,3.9440422733606377,2.7077478755167212
Deaths,South Asia,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,1986,5.94200341775937,7.034037974403136,5.067926621846058
Deaths,South Asia,Both,Age-standardized,Breast cancer,Rate,1986,4.3208534366490134,4.962684868710666,3.71946076322202
Deaths,South Asia,Both,Age-standardized,Cervical cancer,Rate,1986,8.008489580158223,9.690449064142305,6.522320622021378
Deaths,South Asia,Both,Age-standardized,Uterine cancer,Rate,1986,0.5691526427588266,0.6891850850608507,0.4384956938224225
Deaths,South Asia,Both,Age-standardized,Prostate cancer,Rate,1986,2.5440332265109764,3.2095895828485492,1.8110126625658236
Deaths,South Asia,Both,Age-standardized,Colon and rectum cancer,Rate,1986,4.386950293314562,5.055684977076406,3.654405387512987
Deaths,South Asia,Both,Age-standardized,Lip and oral cavity cancer,Rate,1986,6.070331633457153,6.7821436921910445,5.402587917124287
Deaths,South Asia,Both,Age-standardized,Nasopharynx cancer,Rate,1986,1.4358089934115128,1.6759107833524534,1.2144227984977143
Deaths,South Asia,Both,Age-standardized,Other pharynx cancer,Rate,1986,2.6999762604237523,3.282984914970899,2.261659111855047
Deaths,South Asia,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,1986,1.745345433119888,2.5082934489962896,1.4305781350206583
Deaths,South Asia,Both,Age-standardized,Pancreatic cancer,Rate,1986,1.0202674679572152,1.2596545346492145,0.7696099000829585
Deaths,South Asia,Both,Age-standardized,Malignant skin melanoma,Rate,1986,0.18064673413876506,0.2503731330522835,0.13104153042484018
Deaths,South Asia,Both,Age-standardized,Non-melanoma skin cancer,Rate,1986,0.3254543491780428,0.4411853060725104,0.2036191354029846
Deaths,South Asia,Both,Age-standardized,Ovarian cancer,Rate,1986,1.159896799491516,1.54434580396871,0.8197842828055588
Deaths,South Asia,Both,Age-standardized,Testicular cancer,Rate,1986,0.17127046299530077,0.2057616381513383,0.13580895193462023
Deaths,South Asia,Both,Age-standardized,Kidney cancer,Rate,1986,0.4803282988103984,0.5329399968592435,0.42965581171252226
Deaths,South Asia,Both,Age-standardized,Bladder cancer,Rate,1986,1.5765240840668755,1.8834008634680983,1.2711696906288286
Deaths,South Asia,Both,Age-standardized,Brain and central nervous system cancer,Rate,1986,1.421117878862734,1.8990860770185856,0.9471375791239636
Deaths,South Asia,Both,Age-standardized,Thyroid cancer,Rate,1986,0.46563857740333914,0.6113351155875434,0.3809142670466559
Deaths,South Asia,Both,Age-standardized,Mesothelioma,Rate,1986,0.13878151757137325,0.19054764805469776,0.0825313513749933
Deaths,South Asia,Both,Age-standardized,Hodgkin lymphoma,Rate,1986,0.7937908173855642,1.028342538205186,0.4765435810122239
Deaths,South Asia,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,1986,2.4559340341352076,2.892496109337197,2.006898556681455
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Lip and oral cavity cancer,Rate,2002,2.817701882973233,2.8945570823370224,2.735041706168433
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Nasopharynx cancer,Rate,2002,0.409685037904535,0.42682016015717456,0.3928882627087655
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Other pharynx cancer,Rate,2002,1.5383981768751998,1.589571290402224,1.4891031354578181
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2002,2.227569188709097,2.3008356845913633,2.1190886683277927
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Pancreatic cancer,Rate,2002,7.60943886503366,7.796400609909624,7.372458437887849
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Malignant skin melanoma,Rate,2002,1.6056802912406096,1.6499323446295269,1.544426197638899
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Non-melanoma skin cancer,Rate,2002,1.0597651660416214,1.0959161702812699,0.9993937315899476
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Ovarian cancer,Rate,2002,3.966103685099029,4.069957242685069,3.837920081932128
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Testicular cancer,Rate,2002,0.2811954173035195,0.29115861255772374,0.2719225144033043
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Kidney cancer,Rate,2002,3.9716060132231257,4.080151983321231,3.8542792605569156
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Bladder cancer,Rate,2002,4.210533547790925,4.340460306379985,4.0677700019735665
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Brain and central nervous system cancer,Rate,2002,4.390548033094042,4.505524525923992,4.224015007807521
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Thyroid cancer,Rate,2002,0.613153066616427,0.6355710877861632,0.5885311612322548
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Mesothelioma,Rate,2002,0.2650134392524783,0.2770595492571797,0.2514361044062233
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Hodgkin lymphoma,Rate,2002,0.7578363696209122,0.7877341350477386,0.7251927277165243
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2002,2.446057615032522,2.4948570295887476,2.385419761743249
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Multiple myeloma,Rate,2002,1.1083071119763332,1.1388332901632356,1.064642555774259
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Leukemia,Rate,2002,4.997824897168318,5.110711766472626,4.85532260574946
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Other malignant neoplasms,Rate,2002,4.18310749183023,4.341034059445941,4.030505535176198
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Other neoplasms,Rate,2002,0.33327939045797045,0.3596808138654219,0.31112335020758425
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Eye cancer,Rate,2002,0.17213127240064252,0.18223823757521315,0.16207377574527035
